ID,agestrat,COMscoreT
123054,132,31
123055,132,31
123060,132,31
123062,132,31
123064,132,31
123067,132,31
123070,132,31
123074,132,31
123077,132,31
130028,132,31
131018,132,31
132016,132,NA
134001,132,31
134002,132,31
134008,132,31
134020,132,31
134021,132,31
135020,132,NA
138001,132,NA
138010,132,31
138012,132,NA
143019,132,31
143021,132,31
148009,132,31
148015,132,NA
151018,132,31
154017,132,28
154025,132,NA
154039,132,NA
154044,132,NA
154048,132,NA
154068,132,NA
154071,132,NA
202012,132,29
202099,132,31
202107,132,31
211004,132,31
211008,132,31
216003,132,NA
220031,132,30
220035,132,NA
302011,132,31
501009,132,31
505021,132,25
505032,132,NA
505033,132,NA
529022,132,30
529023,132,31
600001,132,21
608008,132,26
701004,132,23
104002,132,31
107006,132,31
107038,132,27
109034,132,31
109048,132,31
110005,132,NA
111036,132,31
112013,132,24
112053,132,30
112069,132,26
114003,132,31
115003,132,30
115008,132,NA
116015,132,31
116021,132,31
116037,132,31
116040,132,31
116042,132,31
116044,132,31
116045,132,31
116048,132,31
116051,132,31
116054,132,31
116059,132,31
116060,132,31
116069,132,31
116071,132,31
116072,132,31
116077,132,31
116078,132,31
117007,132,NA
117034,132,NA
117050,132,20
118004,132,31
118008,132,31
119002,132,28
119003,132,31
119013,132,31
119017,132,29
120021,132,30
120025,132,30
120047,132,NA
120072,132,21
123037,132,31
123038,132,31
123047,132,31
123050,132,31
123051,132,31
123058,132,31
123059,132,31
123075,132,31
126002,132,30
126015,132,31
126017,132,30
127002,132,31
127034,132,31
128002,132,31
128003,132,31
128006,132,31
128009,132,29
128023,132,31
129030,132,31
130029,132,31
132017,132,NA
132024,132,31
133007,132,NA
134009,132,31
135017,132,NA
135023,132,NA
136001,132,31
136004,132,31
137001,132,24
143001,132,31
143022,132,31
148002,132,30
148006,132,31
148027,132,31
151013,132,31
151020,132,30
151022,132,30
151024,132,31
151040,132,31
154021,132,NA
154022,132,29
154030,132,31
154045,132,NA
154057,132,31
154069,132,NA
154070,132,NA
154076,132,31
154079,132,31
202001,132,31
202083,132,31
202085,132,31
202109,132,31
202110,132,30
216002,132,NA
216011,132,NA
216013,132,30
220005,132,31
220030,132,28
220034,132,31
505027,132,NA
508030,132,23
510007,132,26
510010,132,22
510014,132,28
517005,132,28
101005,156,31
101012,156,31
102022,156,31
102027,156,31
102032,156,31
102040,156,31
104043,156,NA
105022,156,26
107007,156,31
107017,156,31
107028,156,31
107056,156,31
107057,156,31
107058,156,31
108002,156,NA
108044,156,NA
109031,156,31
109044,156,31
109056,156,31
109057,156,31
109075,156,31
111026,156,31
112029,156,31
112039,156,31
112043,156,31
112055,156,31
112072,156,31
112075,156,31
113002,156,NA
115005,156,NA
115013,156,31
115039,156,NA
115041,156,NA
115042,156,NA
116023,156,31
116029,156,31
116032,156,31
116034,156,31
116035,156,31
118003,156,31
120009,156,31
121002,156,31
121003,156,30
123005,156,31
123017,156,31
123020,156,31
123022,156,31
123024,156,31
123025,156,31
123028,156,31
123031,156,31
151001,156,31
505015,156,30
508005,156,24
510016,156,25
517010,156,30
601002,156,31
601007,156,30
607006,156,NA
101006,156,28
101011,156,31
101022,156,NA
101026,156,31
102015,156,31
102017,156,31
102020,156,31
102021,156,31
102024,156,31
102026,156,31
102034,156,31
102035,156,31
104001,156,31
104026,156,28
107003,156,31
107005,156,31
107010,156,31
107014,156,31
107018,156,31
107022,156,31
107023,156,31
107024,156,31
107025,156,31
107029,156,31
107031,156,31
107033,156,31
107044,156,31
107045,156,31
107047,156,31
108012,156,NA
108023,156,NA
108042,156,NA
109011,156,31
109017,156,31
109041,156,31
109045,156,30
109062,156,31
109070,156,31
109077,156,31
109083,156,31
109102,156,29
111015,156,30
111018,156,31
111033,156,28
111041,156,31
112027,156,31
112062,156,31
115004,156,31
115012,156,31
115038,156,31
115045,156,NA
115124,156,NA
118007,156,31
123003,156,31
123012,156,31
123013,156,31
123018,156,31
123036,156,31
151004,156,30
211022,156,NA
508017,156,31
508029,156,27
510009,156,25
517007,156,30
517022,156,31
517024,156,29
529010,156,31
600002,156,22
600003,156,25
102012,204,31
102013,204,31
102014,204,31
102019,204,31
104027,204,NA
105027,204,31
105030,204,26
107001,204,29
107009,204,31
107015,204,31
107060,204,30
109001,204,30
109039,204,31
109058,204,31
109071,204,31
112037,204,31
113003,204,NA
115014,204,NA
116047,204,31
116052,204,31
116053,204,31
116064,204,31
116065,204,31
116074,204,31
116075,204,31
116076,204,31
123066,204,31
135016,204,NA
135018,204,NA
135025,204,NA
138006,204,NA
154001,204,31
154004,204,NA
154007,204,31
154008,204,NA
154011,204,NA
154012,204,NA
154013,204,NA
154014,204,31
154015,204,NA
154016,204,NA
154019,204,NA
154020,204,NA
154023,204,NA
154026,204,31
154027,204,NA
101004,204,28
102016,204,31
102025,204,31
102028,204,31
102030,204,31
102031,204,31
102038,204,31
102039,204,31
104041,204,NA
105026,204,31
107002,204,31
107011,204,31
107012,204,31
107013,204,30
107053,204,31
107059,204,31
108019,204,NA
109024,204,31
109036,204,31
109040,204,31
109072,204,31
109076,204,31
111016,204,31
111040,204,31
112005,204,31
112014,204,31
112015,204,31
112016,204,31
112019,204,31
112028,204,31
112048,204,31
112049,204,31
112054,204,31
112057,204,31
112058,204,31
112059,204,31
112060,204,31
112061,204,31
112063,204,31
112064,204,31
112065,204,31
112066,204,31
112073,204,31
112074,204,31
113001,204,NA
115125,204,NA
116030,204,31
120010,204,31
123001,204,31
123004,204,31
123011,204,31
123016,204,31
123030,204,31
123044,204,31
123045,204,31
131033,204,31
302010,204,31
508007,204,30
529018,204,31
529020,204,31
529021,204,31
529024,204,31
601011,204,28
114021,NA,25
118014,NA,NA
120019,NA,NA
120033,NA,23
120034,NA,NA
120035,NA,21
120036,NA,25
120055,NA,NA
125051,NA,20
127041,NA,NA
128012,NA,31
134015,NA,31
134038,NA,29
136022,NA,NA
136026,NA,NA
154959,NA,31
201001,NA,28
201002,NA,24
201017,NA,31
201018,NA,31
201019,NA,31
201021,NA,28
201024,NA,17
201028,NA,17
201029,NA,27
201039,NA,27
201044,NA,28
201045,NA,27
201051,NA,27
201055,NA,27
206007,NA,29
206009,NA,25
206011,NA,31
206013,NA,27
206016,NA,24
211019,NA,NA
220014,NA,27
504002,NA,NA
504005,NA,NA
504007,NA,NA
504008,NA,NA
504009,NA,NA
504016,NA,NA
504030,NA,NA
504031,NA,NA
504032,NA,NA
526002,NA,4
607001,NA,NA
609001,NA,5
609004,NA,5
609007,NA,NA
