ID,agestrat,TOTALscoreT
123054,132,179
123055,132,180
123060,132,180
123062,132,180
123064,132,180
123067,132,180
123070,132,180
123074,132,178
123077,132,180
130028,132,180
131018,132,180
132016,132,NA
134001,132,179
134002,132,179
134008,132,179
134020,132,180
134021,132,180
135020,132,NA
138001,132,NA
138010,132,179
138012,132,NA
143019,132,180
143021,132,180
148009,132,174
148015,132,NA
151018,132,180
154017,132,170
154025,132,NA
154039,132,NA
154044,132,NA
154048,132,NA
154068,132,NA
154071,132,NA
202012,132,169
202099,132,178
202107,132,175
211004,132,176
211008,132,178
216003,132,NA
220031,132,176
220035,132,NA
302011,132,178
501009,132,176
505021,132,161
505032,132,NA
505033,132,NA
529022,132,174
529023,132,175
600001,132,142
608008,132,157
701004,132,126
104002,132,174
107006,132,180
107038,132,165
109034,132,180
109048,132,176
110005,132,NA
111036,132,179
112013,132,149
112053,132,171
112069,132,173
114003,132,175
115003,132,162
115008,132,NA
116015,132,177
116021,132,180
116037,132,179
116040,132,178
116042,132,178
116044,132,178
116045,132,180
116048,132,178
116051,132,176
116054,132,177
116059,132,176
116060,132,180
116069,132,179
116071,132,176
116072,132,176
116077,132,180
116078,132,179
117007,132,NA
117034,132,NA
117050,132,122
118004,132,179
118008,132,179
119002,132,172
119003,132,179
119013,132,179
119017,132,173
120021,132,176
120025,132,176
120047,132,NA
120072,132,151
123037,132,179
123038,132,179
123047,132,180
123050,132,178
123051,132,180
123058,132,179
123059,132,178
123075,132,180
126002,132,171
126015,132,173
126017,132,176
127002,132,178
127034,132,175
128002,132,179
128003,132,180
128006,132,180
128009,132,174
128023,132,180
129030,132,180
130029,132,180
132017,132,NA
132024,132,175
133007,132,NA
134009,132,180
135017,132,NA
135023,132,NA
136001,132,180
136004,132,176
137001,132,159
143001,132,180
143022,132,180
148002,132,169
148006,132,180
148027,132,178
151013,132,180
151020,132,178
151022,132,178
151024,132,179
151040,132,180
154021,132,NA
154022,132,164
154030,132,180
154045,132,NA
154057,132,179
154069,132,NA
154070,132,NA
154076,132,173
154079,132,179
202001,132,179
202083,132,177
202085,132,170
202109,132,179
202110,132,168
216002,132,NA
216011,132,NA
216013,132,171
220005,132,179
220030,132,170
220034,132,177
505027,132,NA
508030,132,111
510007,132,160
510010,132,135
510014,132,152
517005,132,158
101005,156,178
101012,156,180
102022,156,180
102027,156,180
102032,156,180
102040,156,180
104043,156,NA
105022,156,158
107007,156,180
107017,156,169
107028,156,180
107056,156,179
107057,156,178
107058,156,178
108002,156,NA
108044,156,NA
109031,156,178
109044,156,180
109056,156,180
109057,156,176
109075,156,179
111026,156,180
112029,156,173
112039,156,180
112043,156,180
112055,156,172
112072,156,180
112075,156,180
113002,156,NA
115005,156,NA
115013,156,179
115039,156,NA
115041,156,NA
115042,156,NA
116023,156,180
116029,156,180
116032,156,179
116034,156,180
116035,156,180
118003,156,178
120009,156,179
121002,156,173
121003,156,175
123005,156,180
123017,156,177
123020,156,180
123022,156,180
123024,156,180
123025,156,179
123028,156,180
123031,156,180
151001,156,167
505015,156,168
508005,156,153
510016,156,161
517010,156,170
601002,156,176
601007,156,167
607006,156,NA
101006,156,171
101011,156,174
101022,156,NA
101026,156,179
102015,156,180
102017,156,180
102020,156,180
102021,156,180
102024,156,180
102026,156,180
102034,156,180
102035,156,180
104001,156,179
104026,156,160
107003,156,177
107005,156,155
107010,156,180
107014,156,180
107018,156,170
107022,156,180
107023,156,180
107024,156,180
107025,156,180
107029,156,180
107031,156,180
107033,156,180
107044,156,177
107045,156,178
107047,156,178
108012,156,NA
108023,156,NA
108042,156,NA
109011,156,175
109017,156,179
109041,156,180
109045,156,172
109062,156,179
109070,156,179
109077,156,180
109083,156,180
109102,156,167
111015,156,179
111018,156,180
111033,156,158
111041,156,180
112027,156,180
112062,156,180
115004,156,180
115012,156,173
115038,156,179
115045,156,NA
115124,156,NA
118007,156,180
123003,156,178
123012,156,180
123013,156,180
123018,156,180
123036,156,180
151004,156,178
211022,156,NA
508017,156,176
508029,156,167
510009,156,163
517007,156,168
517022,156,177
517024,156,167
529010,156,157
600002,156,146
600003,156,162
102012,204,180
102013,204,180
102014,204,180
102019,204,180
104027,204,NA
105027,204,167
105030,204,163
107001,204,178
107009,204,180
107015,204,178
107060,204,178
109001,204,161
109039,204,180
109058,204,180
109071,204,180
112037,204,180
113003,204,NA
115014,204,NA
116047,204,180
116052,204,180
116053,204,180
116064,204,180
116065,204,180
116074,204,180
116075,204,180
116076,204,180
123066,204,180
135016,204,NA
135018,204,NA
135025,204,NA
138006,204,NA
154001,204,180
154004,204,NA
154007,204,180
154008,204,NA
154011,204,NA
154012,204,NA
154013,204,NA
154014,204,180
154015,204,NA
154016,204,NA
154019,204,NA
154020,204,NA
154023,204,NA
154026,204,180
154027,204,NA
101004,204,170
102016,204,180
102025,204,180
102028,204,180
102030,204,180
102031,204,180
102038,204,180
102039,204,180
104041,204,NA
105026,204,164
107002,204,176
107011,204,180
107012,204,180
107013,204,179
107053,204,180
107059,204,171
108019,204,NA
109024,204,180
109036,204,180
109040,204,180
109072,204,179
109076,204,177
111016,204,180
111040,204,180
112005,204,178
112014,204,180
112015,204,180
112016,204,178
112019,204,180
112028,204,180
112048,204,180
112049,204,180
112054,204,180
112057,204,180
112058,204,180
112059,204,180
112060,204,179
112061,204,180
112063,204,180
112064,204,180
112065,204,180
112066,204,180
112073,204,180
112074,204,180
113001,204,NA
115125,204,NA
116030,204,180
120010,204,180
123001,204,178
123004,204,180
123011,204,180
123016,204,180
123030,204,180
123044,204,180
123045,204,180
131033,204,180
302010,204,179
508007,204,173
529018,204,174
529020,204,165
529021,204,180
529024,204,180
601011,204,160
114021,NA,137
118014,NA,NA
120019,NA,NA
120033,NA,117
120034,NA,NA
120035,NA,101
120036,NA,136
120055,NA,NA
125051,NA,88
127041,NA,NA
128012,NA,180
134015,NA,180
134038,NA,174
136022,NA,NA
136026,NA,NA
154959,NA,170
201001,NA,137
201002,NA,135
201017,NA,154
201018,NA,164
201019,NA,166
201021,NA,150
201024,NA,86
201028,NA,110
201029,NA,135
201039,NA,149
201044,NA,131
201045,NA,132
201051,NA,142
201055,NA,142
206007,NA,169
206009,NA,154
206011,NA,175
206013,NA,162
206016,NA,135
211019,NA,NA
220014,NA,149
504002,NA,NA
504005,NA,NA
504007,NA,NA
504008,NA,NA
504009,NA,NA
504016,NA,NA
504030,NA,NA
504031,NA,NA
504032,NA,NA
526002,NA,25
607001,NA,NA
609001,NA,39
609004,NA,50
609007,NA,NA
