ID,agestrat,ADPscoreT
123054,132,38
123055,132,38
123060,132,38
123062,132,38
123064,132,38
123067,132,38
123070,132,38
123074,132,37
123077,132,38
130028,132,38
131018,132,38
132016,132,NA
134001,132,37
134002,132,37
134008,132,37
134020,132,38
134021,132,38
135020,132,NA
138001,132,NA
138010,132,38
138012,132,NA
143019,132,38
143021,132,38
148009,132,36
148015,132,NA
151018,132,38
154017,132,38
154025,132,NA
154039,132,NA
154044,132,NA
154048,132,NA
154068,132,NA
154071,132,NA
202012,132,37
202099,132,38
202107,132,38
211004,132,38
211008,132,38
216003,132,NA
220031,132,38
220035,132,NA
302011,132,37
501009,132,37
505021,132,33
505032,132,NA
505033,132,NA
529022,132,37
529023,132,34
600001,132,32
608008,132,34
701004,132,27
104002,132,38
107006,132,38
107038,132,37
109034,132,38
109048,132,37
110005,132,NA
111036,132,38
112013,132,32
112053,132,35
112069,132,38
114003,132,35
115003,132,32
115008,132,NA
116015,132,35
116021,132,38
116037,132,38
116040,132,38
116042,132,38
116044,132,38
116045,132,38
116048,132,38
116051,132,38
116054,132,38
116059,132,38
116060,132,38
116069,132,38
116071,132,38
116072,132,38
116077,132,38
116078,132,38
117007,132,NA
117034,132,NA
117050,132,29
118004,132,38
118008,132,37
119002,132,37
119003,132,38
119013,132,38
119017,132,38
120021,132,37
120025,132,37
120047,132,NA
120072,132,35
123037,132,38
123038,132,38
123047,132,38
123050,132,38
123051,132,38
123058,132,38
123059,132,37
123075,132,38
126002,132,34
126015,132,38
126017,132,37
127002,132,38
127034,132,36
128002,132,38
128003,132,38
128006,132,38
128009,132,38
128023,132,38
129030,132,38
130029,132,38
132017,132,NA
132024,132,38
133007,132,NA
134009,132,38
135017,132,NA
135023,132,NA
136001,132,38
136004,132,38
137001,132,37
143001,132,38
143022,132,38
148002,132,36
148006,132,38
148027,132,37
151013,132,38
151020,132,38
151022,132,38
151024,132,38
151040,132,38
154021,132,NA
154022,132,37
154030,132,38
154045,132,NA
154057,132,38
154069,132,NA
154070,132,NA
154076,132,38
154079,132,37
202001,132,38
202083,132,38
202085,132,35
202109,132,38
202110,132,38
216002,132,NA
216011,132,NA
216013,132,35
220005,132,38
220030,132,35
220034,132,38
505027,132,NA
508030,132,23
510007,132,35
510010,132,32
510014,132,30
517005,132,35
101005,156,36
101012,156,38
102022,156,38
102027,156,38
102032,156,38
102040,156,38
104043,156,NA
105022,156,34
107007,156,38
107017,156,38
107028,156,38
107056,156,38
107057,156,38
107058,156,38
108002,156,NA
108044,156,NA
109031,156,37
109044,156,38
109056,156,38
109057,156,35
109075,156,38
111026,156,38
112029,156,37
112039,156,38
112043,156,38
112055,156,38
112072,156,38
112075,156,38
113002,156,NA
115005,156,NA
115013,156,38
115039,156,NA
115041,156,NA
115042,156,NA
116023,156,38
116029,156,38
116032,156,38
116034,156,38
116035,156,38
118003,156,38
120009,156,38
121002,156,37
121003,156,37
123005,156,38
123017,156,36
123020,156,38
123022,156,38
123024,156,38
123025,156,38
123028,156,38
123031,156,38
151001,156,34
505015,156,34
508005,156,33
510016,156,35
517010,156,35
601002,156,38
601007,156,35
607006,156,NA
101006,156,37
101011,156,36
101022,156,NA
101026,156,38
102015,156,38
102017,156,38
102020,156,38
102021,156,38
102024,156,38
102026,156,38
102034,156,38
102035,156,38
104001,156,38
104026,156,34
107003,156,35
107005,156,28
107010,156,38
107014,156,38
107018,156,36
107022,156,38
107023,156,38
107024,156,38
107025,156,38
107029,156,38
107031,156,38
107033,156,38
107044,156,38
107045,156,38
107047,156,38
108012,156,NA
108023,156,NA
108042,156,NA
109011,156,36
109017,156,37
109041,156,38
109045,156,36
109062,156,38
109070,156,37
109077,156,38
109083,156,38
109102,156,33
111015,156,38
111018,156,38
111033,156,36
111041,156,38
112027,156,38
112062,156,38
115004,156,38
115012,156,34
115038,156,37
115045,156,NA
115124,156,NA
118007,156,38
123003,156,37
123012,156,38
123013,156,38
123018,156,38
123036,156,38
151004,156,38
211022,156,NA
508017,156,35
508029,156,35
510009,156,37
517007,156,35
517022,156,36
517024,156,35
529010,156,38
600002,156,32
600003,156,32
102012,204,38
102013,204,38
102014,204,38
102019,204,38
104027,204,NA
105027,204,35
105030,204,37
107001,204,38
107009,204,38
107015,204,38
107060,204,38
109001,204,34
109039,204,38
109058,204,38
109071,204,38
112037,204,38
113003,204,NA
115014,204,NA
116047,204,38
116052,204,38
116053,204,38
116064,204,38
116065,204,38
116074,204,38
116075,204,38
116076,204,38
123066,204,38
135016,204,NA
135018,204,NA
135025,204,NA
138006,204,NA
154001,204,38
154004,204,NA
154007,204,38
154008,204,NA
154011,204,NA
154012,204,NA
154013,204,NA
154014,204,38
154015,204,NA
154016,204,NA
154019,204,NA
154020,204,NA
154023,204,NA
154026,204,38
154027,204,NA
101004,204,37
102016,204,38
102025,204,38
102028,204,38
102030,204,38
102031,204,38
102038,204,38
102039,204,38
104041,204,NA
105026,204,36
107002,204,38
107011,204,38
107012,204,38
107013,204,38
107053,204,38
107059,204,38
108019,204,NA
109024,204,38
109036,204,38
109040,204,38
109072,204,38
109076,204,37
111016,204,38
111040,204,38
112005,204,36
112014,204,38
112015,204,38
112016,204,38
112019,204,38
112028,204,38
112048,204,38
112049,204,38
112054,204,38
112057,204,38
112058,204,38
112059,204,38
112060,204,38
112061,204,38
112063,204,38
112064,204,38
112065,204,38
112066,204,38
112073,204,38
112074,204,38
113001,204,NA
115125,204,NA
116030,204,38
120010,204,38
123001,204,38
123004,204,38
123011,204,38
123016,204,38
123030,204,38
123044,204,38
123045,204,38
131033,204,38
302010,204,38
508007,204,35
529018,204,35
529020,204,38
529021,204,38
529024,204,38
601011,204,35
114021,NA,29
118014,NA,NA
120019,NA,NA
120033,NA,27
120034,NA,NA
120035,NA,21
120036,NA,27
120055,NA,NA
125051,NA,17
127041,NA,NA
128012,NA,38
134015,NA,38
134038,NA,37
136022,NA,NA
136026,NA,NA
154959,NA,37
201001,NA,27
201002,NA,28
201017,NA,31
201018,NA,32
201019,NA,34
201021,NA,29
201024,NA,18
201028,NA,25
201029,NA,27
201039,NA,30
201044,NA,26
201045,NA,29
201051,NA,27
201055,NA,27
206007,NA,38
206009,NA,34
206011,NA,38
206013,NA,36
206016,NA,30
211019,NA,NA
220014,NA,29
504002,NA,NA
504005,NA,NA
504007,NA,NA
504008,NA,NA
504009,NA,NA
504016,NA,NA
504030,NA,NA
504031,NA,NA
504032,NA,NA
526002,NA,6
607001,NA,NA
609001,NA,9
609004,NA,10
609007,NA,NA
